bookID,title,authors,year,publisher,subject
39031,The Cabinet of Curiosities (Pendergast  #3),"""Douglas Preston,Lincoln Child""",1985,Warner Books,Technology
30068,The Book of the Dead (Pendergast  #7; Diogenes  #3),"""Douglas Preston,Lincoln Child""",1977,Warner Books (NY),Philosophy and psychology
26093,Identity,"""Milan Kundera,Linda Asher""",2020,Harper,Literature
28636,The Curtain: An Essay in Seven Parts,"""Milan Kundera,Linda Asher""",1981,Harper,Arts and recreation
26097,Slowness,"""Milan Kundera,Linda Asher""",1982,Harper Perennial,Religion
28635,Identity,"""Milan Kundera,Linda Asher""",1957,Harper Perennial,Language
28637,The Art of the Novel,"""Milan Kundera,Linda Asher""",2000,Harper Perennial Modern Classics,Arts and recreation
29406,To the Friend who Didn't Save my Life,"""Hervé Guibert,Linda Cloverdale""",1985,Serpent's Tail,Technology
18253,Great Expectations,"""Charles Dickens,Linda Jennings""",1954,Puffin Books,Technology
26950,The Custom of the Country,"""Edith Wharton,Linda Wagner-Martin""",1974,Penguin Classics,Technology
6407,Blessings from the Other Side: Wisdom and Comfort from the Afterlife for This Life,"""Sylvia Browne,Lindsay Harrison""",2013,NAL,History and geography
24028,"Dirty Italian: Everyday Slang from ""What's Up?"" to ""F*%# Off!""","""Gabrielle Ann Euvino,Lindsay Mack""",2011,Ulysses Press,History and geography
9646,Homage to Catalonia,"""George Orwell,Lionel Trilling""",1960,Harcourt  Inc.(Harvest Book),History and geography
24626,A Stranger Came Ashore,"""Mollie Hunter,Lisa Falkenstern""",1958,HarperCollins Publishers,Social sciences
27626,Women  Cats: The History of a Love Affair,"""Michelle Lovric,Lisa Pentreath""",1960,Chicago Review Press,Science
135,What to Sell on ebay and Where to Get It: The Definitive Guide to Product Sourcing for eBay and Beyond,"""Chris Malta,Lisa Suttora""",2002,McGraw-Hill,Science
10412,He's Just Not That Into You: The No-Excuses Truth to Understanding Guys,"""Greg Behrendt,Liz Tuccillo""",1961,Gallery Books,Language
28511,Warrior Angel,"""Margaret Weis,Lizz Weis""",1977,Avon,Language
24786,The Prydain Companion: A Reference Guide to Lloyd Alexander's Prydain Chronicles,"""Michael O. Tunnell,Lloyd Alexander""",2006,Henry Holt and Company,Social sciences
6483,Rob Roy,"""Walter Scott,Lockhart Bogle""",1955,Modern Library,Technology
7894,Betsy and Tacy Go Over the Big Hill (Betsy-Tacy  #3),"""Maud Hart Lovelace,Lois Lenski""",2019,HarperCollins,Philosophy and psychology
7909,Betsy-Tacy (Betsy-Tacy  #1),"""Maud Hart Lovelace,Lois Lenski""",1951,HarperCollins,Philosophy and psychology
42485,Betsy-Tacy and Tib (Betsy-Tacy  #2),"""Maud Hart Lovelace,Lois Lenski""",2017,HarperCollins,Language
7905,Betsy and Tacy Go Downtown (Betsy-Tacy  #4),"""Maud Hart Lovelace,Lois Lenski""",1997,Thomas Y. Crowell Company,Philosophy and psychology
4580,Enchantress from the Stars,"""Sylvia Engdahl,Lois Lowry""",1992,Firebird,Science
6425,Hard Eight (Stephanie Plum  #8),"""Janet Evanovich,Lorelei King""",1990,St. Martin's Press,Language
7131,The Count of Monte Cristo,"""Alexandre Dumas,Lorenzo Carcaterra""",2003,Modern Library,Religion
21248,Lake Orion (Images of America: Michigan),"""James E. Ingram,Lori Grove""",1956,Arcadia Publishing,Language
32884,Intimate Communion: Awakening Your Sexual Essence,"""David Deida,Lorrie Bortner""",2000,Health Communications,Arts and recreation
13106,The Celestine Prophecy,"""James Redfield,Lou Diamond Phillips""",1980,Grand Central Publishing,Literature
5261,A Backward Glance,"""Edith Wharton,Louis Auchincloss""",2010,Scribner,Arts and recreation
28769,Tales of Pirx the Pilot,"""Stanisław Lem,Louis Iribarne""",2006,Mariner Books,History and geography
28764,The Chain of Chance,"""Stanisław Lem,Louis Iribarne""",2017,Northwestern University Press,Arts and recreation
2973,Collected Tales  Sketches  Speeches  & Essays 1891–1910,"""Mark Twain,Louis J. Budd""",2001,Library of America,Religion
19377,Collected Tales  Sketches  Speeches  & Essays 1852–1890,"""Mark Twain,Louis J. Budd""",1983,Library of America,Arts and recreation
18761,Civilization and Its Discontents,"""Sigmund Freud,Louis Menand""",1982,W. W. Norton  Company,Science
42369,The Hundred Dresses,"""Eleanor Estes,Louis Slobodkin""",1997,HMH Books for Young Readers,Arts and recreation
42337,The Moffats (The Moffats  #1),"""Eleanor Estes,Louis Slobodkin""",1984,Oddysey/Harcourt Young Classics,Religion
11616,The Gardens of Emily Dickinson,"""Judith Farr,Louise Carter""",2006,Harvard University Press,Technology
42261,Stylepedia: A Guide to Graphic Design Mannerisms  Quirks  and Conceits,"""Steven Heller,Louise Fili""",1993,Chronicle Books,History and geography
24601,Paris Spleen,"""Charles Baudelaire,Louise Varèse""",1963,New Directions,Religion
32488,Playing Shakespeare: An Actor's Guide,"""John Barton,Luann Walther""",1997,Anchor,Literature
12216,Three Plays: Desire Under the Elms / Strange Interlude / Mourning Becomes Electra,"""Eugene O'Neill,Luann Walther""",1978,Vintage,Philosophy and psychology
11463,In Pharaoh's Army: Memories of the Lost War,"""Tobias Wolff,Luann Walther""",1964,Vintage,Technology
4524,The Shadow of the Wind,"""Carlos Ruiz Zafón,Lucia Graves""",1975,Phoenix,Social sciences
9529,The Shadow of the Wind (The Cemetery of Forgotten Books  #1),"""Carlos Ruiz Zafón,Lucia Graves""",1955,Phoenix Press,Language
43817,El Mesías: El niño judío,"""Anne Rice,Luis Murillo""",1958,Ediciones B,Literature
12749,Swann's Way (In Search of Lost Time  #1),"""Marcel Proust,Lydia Davis""",1957,Penguin Classics,Philosophy and psychology
38826,Quito 1599: City and Colony in Transition,"""Kris Lane,Lyman L. Johnson""",2021,University of New Mexico Press,Philosophy and psychology
44148,Maigret and the Killer,"""Georges Simenon,Lyn Moir""",1955,Mariner Books,Philosophy and psychology
18860,The Little Red Lighthouse and the Great Gray Bridge,"""Hildegarde Hoyt Swift,Lynd Ward""",1972,Houghton Mifflin Company,History and geography
23265,Feminist Measures: Soundings in Poetry and Theory,"""Lynn Keller,Lynn Keller""",2003,University of Michigan Press,Technology
10804,Collected Stories,"""Wallace Stegner,Lynn Stegner""",2002,Penguin Classics,Philosophy and psychology
14473,Merry Christmas  Amelia Bedelia,"""Peggy Parish,Lynn Sweat""",1982,Greenwillow Books,Science
14475,Amelia Bedelia Goes Camping,"""Peggy Parish,Lynn Sweat""",1984,Greenwillow Books,Literature
14477,Teach Us  Amelia Bedelia,"""Peggy Parish,Lynn Sweat""",1994,Greenwillow Books,Technology
14479,Amelia Bedelia Helps Out,"""Peggy Parish,Lynn Sweat""",1982,Greenwillow Books,Literature
14476,Amelia Bedelia and the Baby (Amelia Bedelia),"""Peggy Parish,Lynn Sweat""",1968,Turtleback Books Distributed by Demco Media,Literature
33489,Call of Cthulhu: Horror Roleplaying (Call of Cthulhu RPG),"""Sandy Petersen,Lynn Willis""",1962,Chaosium,Social sciences
33497,Call of Cthulhu: Horror Roleplaying (Call of Cthulhu RPG),"""Sandy Petersen,Lynn Willis""",1980,Chaosium,Arts and recreation
36268,The Pizza That We Made,"""Joan Holub,Lynne Avril Cravath""",2003,Penguin Young Readers,Language
23404,Regarding the Fountain: A Tale  in Letters  of Liars and Leaks,"""Kate Klise,M. Sarah Klise""",2016,HarperCollins,History and geography
30739,On Friendship,"""Michel de Montaigne,M.A. Screech""",2015,Penguin Books,Science
18266,Gargantua and Pantagruel,"""François Rabelais,M.A. Screech""",1989,Penguin Classics,Religion
30735,The Complete Essays,"""Michel de Montaigne,M.A. Screech""",2008,Penguin Classics,Religion
27418,Theogony / Works and Days,"""Hesiod,M.L. West""",1973,Oxford University Press,Religion
3155,Drina Goes on Tour,"""Jean Estoril,Mabel Esther Allan""",2009,Simon and Schuster,Arts and recreation
3156,Drina Dances in Madeira,"""Jean Estoril,Mabel Esther Allan""",1957,Simon and Schuster,History and geography
9327,The House of the Spirits,"""Isabel Allende,Magda Botin""",1985,Black Swan,Arts and recreation
40951,A History of the Life Sciences,"""Lois N. Magner,Magner""",1959,CRC Press,Technology
14264,World Light,"""Halldór Laxness,Magnus Magnusson""",1988,Vintage,Philosophy and psychology
14265,Under the Glacier,"""Halldór Laxness,Magnus Magnusson""",2018,Vintage,Language
14268,The Atom Station,"""Halldór Laxness,Magnus Magnusson""",1967,Vintage Classics,Science
15948,Weg der Träume,"""Nicholas Sparks,Maja Ueberle-Pfaff""",1964,Heyne,Arts and recreation
18790,The Portable Faulkner,"""William Faulkner,Malcolm Cowley""",1960,Penguin Books,Technology
2613,Unleashing the Ideavirus: Stop Marketing AT People! Turn Your Ideas into Epidemics by Helping Your Customers Do the Marketing thing for You.,"""Seth Godin,Malcolm Gladwell""",1989,Hachette Books,Language
13270,Poetics,"""Aristotle,Malcolm Heath""",2001,Penguin Classics,Social sciences
3061,The Natural Way to Draw,"""Kimon Nicolaides,Mamie Harmon""",2004,Mariner Books,Technology
27776,La caída,"""Albert Camus,Manuel de Lope""",1962,Alianza Editorial,Religion
20117,Joy Within,"""Joan Goldstein,Manuela Soares""",2001,Simon  Schuster,Literature
10620,Misery,"""Stephen King,María Mir""",1983,Simon & Schuster Libros en Español,Arts and recreation
1853,Wild About Books,"""Judy Sierra,Marc Brown""",1961,Alfred A. Knopf Books for Young Readers,Social sciences
28768,Eden,"""Stanisław Lem,Marc E. Heine""",2022,Mariner Books,Philosophy and psychology
23552,The New Big Book of America,"""Todd Davis,Marc Frey""",1974,Courage Books,Social sciences
22392,New X-Men  Volume 7: Here Comes Tomorrow,"""Grant Morrison,Marc Silvestri""",2001,Marvel,Social sciences
43812,Entrevista con el vampiro (Crónicas vampíricas  #1),"""Anne Rice,Marcelo Covián""",1962,Ediciones B,Language
30206,Loveless  Vol. 1: A Kin of Homecoming,"""Brian Azzarello,Marcelo Frusín""",1969,Vertigo,Social sciences
19428,The Abominable Snowman Doesn't Roast Marshmallows (The Adventures of the Bailey School Kids  #50),"""Debbie Dadey,Marcia Thornton Jones""",1961,Scholastic Paperbacks,Technology
30542,The Art of the Ridiculous Sublime: On David Lynch's Lost Highway,"""Slavoj Žižek,Marek Wieczorek""",1951,University of Washington Press,History and geography
14279,Carried Away: A Personal Selection of Stories,"""Alice Munro,Margaret Atwood""",2002,Everyman's Library,Technology
31502,The Scarlet Pimpernel,"""Emmuska Orczy,Margaret Brantley""",1955,Simon  Schuster,Language
33013,Far from the Madding Crowd,"""Thomas Hardy,Margaret Drabble""",1969,Modern Library,Social sciences
1427,The Zahir,"""Paulo Coelho,Margaret Jull Costa""",2010,HarperOne,Technology
2528,All the Names,"""José Saramago,Margaret Jull Costa""",2007,Mariner Books,Literature
2531,The Cave,"""José Saramago,Margaret Jull Costa""",2013,Mariner Books,Social sciences
2299,Emergence: Labeled Autistic,"""Temple Grandin,Margaret M. Scariano""",1991,Grand Central Publishing,Social sciences
11704,Sor Juana: Or  the Traps of Faith,"""Octavio Paz,Margaret Sayers Peden""",2009,Belknap Press,Arts and recreation
26576,Night of Blood (Dragonlance: The Minotaur Wars  #1),"""Richard A. Knaak,Margaret Weis""",1995,Wizards of the Coast,History and geography
19279,Norte,"""Seamus Heaney,Margarita Ardanaz""",1955,Hiperión,Science
17724,The Awakening,"""Kate Chopin,Margo Culley""",2001,W. W. Norton & Company,Philosophy and psychology
13662,The Tombs of Atuan (Earthsea Cycle  #2),"""Ursula K. Le Guin,Margot Paronis""",1954,Gallery / Saga Press,Social sciences
14131,Mao II,"""Don DeLillo,Marianne Véron""",1953,Babel,Literature
10629,Christine,"""Stephen King,Marie Milpois""",1985,LGF,Science
33614,The Fourth of July Story,"""Alice Dalgliesh,Marie Nonnast""",1997,Aladdin,Science
9921,The Southern Haunting of Truman Capote,"""James C. Simmons,Marie Rudisill""",2000,Cumberland House Publishing,Social sciences
22148,Homepage Usability: 50 Websites Deconstructed,"""Jakob Nielsen,Marie Tahir""",2015,New Riders Publishing,Arts and recreation
10417,Hands Are Not for Hitting (Ages 4-7),"""Martine Agassi,Marieka Heinlen""",2018,Free Spirit Publishing,Technology
14917,Desire and Duty: A Sequel to Jane Austen's Pride and Prejudice,"""Ted Bader,Marilyn Bader""",1982,Revive Publishing,Religion
33747,La falsificadora,"""Jennifer Crusie,Marina Mariasch""",1986,Planeta Publishing,Arts and recreation
12823,The Night Trilogy: Night  Dawn  the Accident,"""Elie Wiesel,Marion Wiesel""",1993,Hill and Wang,Language
13965,King Solomon's Ring,"""Konrad Lorenz,Marjorie Kerr Wilson""",1979,Routledge,Literature
31856,Philosophy in the Flesh: The Embodied Mind and its Challenge to Western Thought,"""George Lakoff,Mark Johnson""",2015,Basic Books,Science
25639,McGraw-Hill's SAT I (McGraw-Hill's SAT I),"""Christopher Black,Mark Anestis""",1965,McGraw-Hill Companies,Social sciences
21320,Ultimate Spider-Man  Volume 16: Deadpool,"""Brian Michael Bendis,Mark Bagley""",1990,Marvel,Philosophy and psychology
21321,Ultimate Spider-Man  Volume 7,"""Brian Michael Bendis,Mark Bagley""",2020,Marvel,History and geography
41258,Raised on Rock: Growing Up at Graceland,"""David Stanley,Mark Bego""",1988,Trafalgar Square Publishing,Science
19040,No More Water in the Tub!,"""Tedd Arnold,Mark Buehner""",1955,Puffin Books,Technology
33559,Bloodlines,"""Richard Matheson,Mark Dawidziak""",1956,Gauntlet Press,Technology
799,Out to Eat London 2002 (Lonely Planet Out to Eat),"""Lonely Planet,Mark Honan""",1990,Lonely Planet,Language
14941,To the Lighthouse,"""Virginia Woolf,Mark Hussey""",2007,Mariner Books,Language
45511,Die Broke: A Radical Four-Part Financial Plan,"""Stephen M. Pollan,Mark LeVine""",2000,Harper Business,Religion
45516,The Die Broke Financial Problem Solver,"""Stephen M. Pollan,Mark LeVine""",2012,William Morrow Paperbacks,History and geography
2586,Sun Tzu and the Art of Business: Six Strategic Principles for Managers,"""Sun Tzu,Mark McNeilly""",1960,Oxford University Press  USA,History and geography
44408,Becoming a Contagious Christian,"""Bill Hybels,Mark Mittelberg""",1986,Zondervan,History and geography
15652,Dante's Inferno,"""Dante Alighieri,Mark Musa""",2015,Indiana University Press,Science
19176,Vita Nuova,"""Dante Alighieri,Mark Musa""",1953,Indiana University Press,Science
19166,The Portable Dante,"""Dante Alighieri,Mark Musa""",2015,Penguin Books,History and geography
19148,The Divine Comedy  Vol. I: Inferno,"""Dante Alighieri,Mark Musa""",1989,Penguin Classics,Literature
19155,The Divine Comedy  Vol. 1: Inferno,"""Dante Alighieri,Mark Musa""",2008,Penguin Classics,Literature
19172,The Divine Comedy  Vol. 3: Paradise,"""Dante Alighieri,Mark Musa""",2018,Penguin Classics,Technology
19173,The Divine Comedy  Vol. 2: Purgatory,"""Dante Alighieri,Mark Musa""",2009,Penguin Classics,Philosophy and psychology
12113,Six Characters in Search of an Author and Other Plays,"""Luigi Pirandello,Mark Musa""",2010,Penguin Classics,Social sciences
14137,White Noise: Text and Criticism,"""Don DeLillo,Mark Osteen""",2019,Penguin Books,Literature
37951,Eight Black Horses (87th Precinct  #38),"""Ed McBain,Mark T. Sullivan""",1983,Pocket Books,Technology
9828,Rat Bastards: The Life and Times of South Boston's Most Honorable Irish Mobster,"""John ""Red"" Shea,Mark Wahlberg""",2004,William Morrow,Language
17290,What Einstein Told His Cook: Kitchen Science Explained,"""Robert L. Wolke,Marlene Parrish""",2004,W. W. Norton  Company,Social sciences
28585,Judge Dredd (Audio Cassette),"""Neal Barrett Jr.,Martha Banta""",2012,Random House Audio,Religion
8703,The Restaurant at the End of the Universe (The Hitchhiker's Guide to the Galaxy  #2),"""Douglas Adams,Martin Freeman""",1982,Random House Audio Publishing Group,Science
32581,Lolita,"""Vladimir Nabokov,Martin Amis""",1959,Everyman's Library,History and geography
6550,Early Color,"""Saul Leiter,Martin Harrison""",1993,Steidl,Literature
39771,Ruby Gloom's Guide to Friendship,"""Matt Riser,Martin Hsu""",1980,Harry N. Abrams,Language
1771,Object-Oriented Programming in C++,"""Richard Johnsonbaugh,Martin Kalin""",2018,Prentice Hall,Arts and recreation
40132,Leonardo on Painting: An Anthology of Writings by Leonardo da Vinci; With a Selection of Documents Relating to his Career as an Artist,"""Leonardo da Vinci,Martin Kemp""",1986,Yale University Press,Philosophy and psychology
19067,Nicomachean Ethics,"""Aristotle,Martin Ostwald""",1984,Prentice Hall/Simon & Schuster Company (Englewood Cliffs  NJ),Language
35735,The Silmarillion  Volume 3,"""J.R.R. Tolkien,Martin Shaw""",1962,Random House Audio,Science
43932,Drop Shot (Myron Bolitar  #2),"""Harlan Coben,Martine Leconte""",1989,Dell Publishing Company,Language
32899,The Promise of Rest,"""Reynolds Price,Mary Bess Engel""",1965,Scribner,Science
42278,I Can Fly,"""Ruth Krauss,Mary Blair""",1957,Golden Books,Social sciences
2817,A Full House: An Austin Family Christmas (Austin Family  #5.6),"""Madeleine L'Engle,Mary Chambers""",2014,Shaw,Social sciences
